"ensembl_gene_id","hgnc_symbol","chromosome_name","start_position","end_position","strand"
"ENSG00000160285","LSS","21",46188141,46228824,-1
"ENSG00000160293","VAV2","9",133761894,133992604,-1
"ENSG00000160294","MCM3AP","21",46235133,46286297,-1
"ENSG00000160298","C21orf58","21",46300181,46323875,-1
"ENSG00000160299","PCNT","21",46324124,46445769,1
"ENSG00000160305","DIP2A","21",46458891,46570015,1
"ENSG00000160307","S100B","21",46598604,46605208,-1
"ENSG00000160310","PRMT2","21",46635595,46665124,1
"ENSG00000160318","CLDND2","19",51367098,51369003,-1
"ENSG00000160321","ZNF208","19",21932958,22010949,-1
"ENSG00000160323","ADAMTS13","9",133414358,133459402,1
"ENSG00000160325","CACFD1","9",133459965,133470848,1
"ENSG00000160326","SLC2A6","9",133471094,133479127,-1
"ENSG00000160336","ZNF761","19",53431984,53461862,1
"ENSG00000160345","PIERCE1","9",135495181,135501734,-1
"ENSG00000160352","ZNF714","19",21082159,21125270,1
"ENSG00000160360","GPSM1","9",136327476,136359605,1
"ENSG00000160392","C19orf47","19",40319536,40348527,-1
"ENSG00000160404","TOR2A","9",127731524,127735313,-1
"ENSG00000160408","ST6GALNAC6","9",127885321,127905408,-1
"ENSG00000160410","SHKBP1","19",40576853,40591399,1
"ENSG00000160439","RDH13","19",55039108,55071291,-1
"ENSG00000160445","ZER1","9",128729786,128772414,-1
"ENSG00000160446","ZDHHC12","9",128720870,128724127,-1
"ENSG00000160447","PKN3","9",128702503,128720916,1
"ENSG00000160460","SPTBN4","19",40466241,40576464,1
"ENSG00000160469","BRSK1","19",55282072,55312562,1
"ENSG00000160471","COX6B2","19",55349306,55354719,-1
"ENSG00000160539","PLPP7","9",131289459,131359022,1
"ENSG00000160551","TAOK1","17",29390363,29551903,1
"ENSG00000160563","MED27","9",131852928,132079867,-1
"ENSG00000160570","DEDD2","19",42198598,42220140,-1
"ENSG00000160584","SIK3","11",116843402,117098437,-1
"ENSG00000160588","MPZL3","11",118226690,118252365,-1
"ENSG00000160602","NEK8","17",28725897,28743455,1
"ENSG00000160606","TLCD1","17",28724348,28727935,-1
"ENSG00000160613","PCSK7","11",117204337,117232525,-1
"ENSG00000160633","SAFB","19",5623035,5668478,1
"ENSG00000160679","CHTOP","1",153633982,153646306,1
"ENSG00000160685","ZBTB7B","1",155002630,155018523,1
"ENSG00000160688","FLAD1","1",154983338,154993111,1
"ENSG00000160691","SHC1","1",154962298,154974395,-1
"ENSG00000160695","VPS11","11",119067818,119081972,1
"ENSG00000160703","NLRX1","11",119166568,119184016,1
"ENSG00000160710","ADAR","1",154581695,154628013,-1
"ENSG00000160712","IL6R","1",154405193,154469450,1
"ENSG00000160714","UBE2Q1","1",154548577,154559028,-1
"ENSG00000160716","CHRNB2","1",154567778,154580013,1
"ENSG00000160741","CRTC2","1",153947669,153958615,-1
"ENSG00000160746","ANO10","3",43354859,43691594,-1
"ENSG00000160752","FDPS","1",155308748,155320666,1
"ENSG00000160753","RUSC1","1",155320894,155331114,1
"ENSG00000160766","GBAP1","1",155214368,155218874,-1
"ENSG00000160767","ENTREP3","1",155247205,155255483,-1
"ENSG00000160781","PAQR6","1",156243320,156248117,-1
"ENSG00000160783","PMF1","1",156212993,156240042,1
"ENSG00000160785","SLC25A44","1",156193932,156212796,1
"ENSG00000160789","LMNA","1",156082573,156140081,1
"ENSG00000160796","NBEAL2","3",46979666,47009704,1
"ENSG00000160799","CCDC12","3",46921726,46982010,-1
"ENSG00000160801","PTH1R","3",46877721,46903799,1
"ENSG00000160803","UBQLN4","1",156035299,156053798,-1
"ENSG00000160808","MYL3","3",46835111,46882172,-1
"ENSG00000160813","PPP1R35","7",100435282,100436497,-1
"ENSG00000160818","GPATCH4","1",156594301,156601496,-1
"ENSG00000160867","FGFR4","5",177086905,177098144,1
"ENSG00000160877","NACC1","19",13116862,13141147,1
"ENSG00000160886","LY6K","8",142700111,142705127,1
"ENSG00000160888","IER2","19",13150411,13154911,1
"ENSG00000160908","ZNF394","7",99473877,99504857,-1
"ENSG00000160917","CPSF4","7",99438922,99457373,1
"ENSG00000160932","LY6E","8",143017982,143023832,1
"ENSG00000160948","VPS28","8",144423601,144428563,-1
"ENSG00000160949","TONSL","8",144428775,144444440,-1
"ENSG00000160953","PWWP3A","19",1354711,1378431,1
"ENSG00000160957","RECQL4","8",144511288,144517845,-1
"ENSG00000160959","LRRC14","8",144517992,144525172,1
"ENSG00000160961","ZNF333","19",14689801,14733746,1
"ENSG00000160963","COL26A1","7",101362875,101559024,1
"ENSG00000160972","PPP1R16A","8",144477969,144502121,1
"ENSG00000160973","FOXH1","8",144473412,144475849,-1
"ENSG00000160991","ORAI2","7",102433106,102456825,1
"ENSG00000160993","ALKBH4","7",102456238,102464863,-1
"ENSG00000160999","SH2B2","7",102285091,102321711,1
"ENSG00000161010","MRNIP","5",179835133,179862173,-1
"ENSG00000161011","SQSTM1","5",179806398,179838078,1
"ENSG00000161013","MGAT4B","5",179797597,179806952,-1
"ENSG00000161016","RPL8","8",144789765,144792587,-1
"ENSG00000161021","MAML1","5",179732822,179777283,1
"ENSG00000161036","LRWD1","7",102464956,102473168,1
"ENSG00000161040","FBXL13","7",102811189,103074839,-1
"ENSG00000161048","NAPEPLD","7",103099776,103149560,-1
"ENSG00000161057","PSMC2","7",103328570,103370346,1
"ENSG00000161082","CELF5","19",3224661,3297076,1
"ENSG00000161091","MFSD12","19",3538261,3574290,-1
"ENSG00000161179","YDJC","22",21628089,21630064,-1
"ENSG00000161202","DVL3","3",184155377,184173614,1
"ENSG00000161203","AP2M1","3",184174689,184184214,1
"ENSG00000161204","ABCF3","3",184186095,184194012,1
"ENSG00000161217","PCYT1A","3",196214222,196287957,-1
"ENSG00000161243","FBXO27","19",38990714,39032785,-1
"ENSG00000161249","DMKN","19",35497220,35513658,-1
"ENSG00000161265","U2AF1L4","19",35742464,35745445,-1
"ENSG00000161267","BDH1","3",197509783,197573323,-1
"ENSG00000161270","NPHS1","19",35825372,35869287,-1
"ENSG00000161277","THAP8","19",36034984,36054739,-1
"ENSG00000161298","ZNF382","19",36604817,36634114,1
"ENSG00000161328","LRRC56","11",537527,554912,1
"ENSG00000161381","PLXDC1","17",39063313,39154394,-1
"ENSG00000161395","PGAP3","17",39671122,39696797,-1
"ENSG00000161513","FDXR","17",74862497,74873031,-1
"ENSG00000161526","SAP30BP","17",75667251,75708062,1
"ENSG00000161533","ACOX1","17",75941507,75979177,-1
"ENSG00000161542","PRPSAP1","17",76309478,76384521,-1
"ENSG00000161544","CYGB","17",76527356,76551175,-1
"ENSG00000161547","SRSF2","17",76734115,76737333,-1
"ENSG00000161551","ZNF577","19",51804816,51890950,-1
"ENSG00000161558","TMEM143","19",48332356,48364059,-1
"ENSG00000161618","ALDH16A1","19",49453225,49471050,1
"ENSG00000161638","ITGA5","12",54395261,54419266,-1
"ENSG00000161642","ZNF385A","12",54369133,54391298,-1
"ENSG00000161647","MPP3","17",43800799,43833170,-1
"ENSG00000161649","CD300LG","17",43847148,43863639,1
"ENSG00000161653","NAGS","17",44004622,44009068,1
"ENSG00000161654","LSM12","17",44034328,44067619,-1
"ENSG00000161671","EMC10","19",50476400,50490871,1
"ENSG00000161677","JOSD2","19",50505998,50511220,-1
"ENSG00000161681","SHANK1","19",50659255,50719802,-1
"ENSG00000161682","FAM171A2","17",44353215,44363853,-1
"ENSG00000161692","DBF4B","17",44708608,44752264,1
"ENSG00000161714","PLCD3","17",45108959,45133354,-1
"ENSG00000161791","FMNL3","12",49636499,49708165,-1
"ENSG00000161798","AQP5","12",49961872,49965682,1
"ENSG00000161800","RACGAP1","12",49976923,50033136,-1
"ENSG00000161813","LARP4","12",50392383,50480004,1
"ENSG00000161835","TAMALIN","12",52006946,52015889,1
"ENSG00000161847","RAVER1","19",10316212,10333529,-1
"ENSG00000161860","SYCE2","19",12898786,12919293,-1
"ENSG00000161888","SPC24","19",11131520,11155807,-1
"ENSG00000161896","IP6K3","6",33721662,33746905,-1
"ENSG00000161904","LEMD2","6",33771202,33789130,-1
"ENSG00000161905","ALOX15","17",4630919,4642294,-1
"ENSG00000161912","ADCY10P1","6",41101022,41138727,1
"ENSG00000161914","ZNF653","19",11483427,11505839,-1
"ENSG00000161920","MED11","17",4731428,4733608,1
"ENSG00000161939","RNASEK-C17orf49","17",7012635,7017520,1
"ENSG00000161940","BCL6B","17",7023050,7030290,1
"ENSG00000161955","TNFSF13","17",7558292,7561608,1
"ENSG00000161956","SENP3","17",7561919,7571969,1
"ENSG00000161958","FGF11","17",7438273,7444937,1
"ENSG00000161960","EIF4A1","17",7572824,7579006,1
"ENSG00000161970","RPL26","17",8377516,8383213,-1
"ENSG00000161980","POLR3K","16",46407,53608,-1
"ENSG00000161981","SNRNP25","16",53828,57669,1
"ENSG00000161996","WDR90","16",649311,667833,1
"ENSG00000161999","JMJD8","16",681670,684528,-1
"ENSG00000162004","CCDC78","16",722582,726954,-1
"ENSG00000162032","SPSB3","16",1776712,1793700,-1
"ENSG00000162062","TEDC2","16",2460086,2464963,1
"ENSG00000162063","CCNF","16",2429394,2458854,1
"ENSG00000162065","TBC1D24","16",2475051,2509560,1
"ENSG00000162066","AMDHD2","16",2520357,2531422,1
"ENSG00000162068","NTN3","16",2471297,2474145,1
"ENSG00000162069","BICDL2","16",3027682,3036944,-1
"ENSG00000162073","PAQR4","16",2969270,2973484,1
"ENSG00000162076","FLYWCH2","16",2883213,2899382,1
"ENSG00000162086","ZNF75A","16",3305406,3318852,1
"ENSG00000162104","ADCY9","16",3953387,4116442,-1
"ENSG00000162105","SHANK2","11",70467854,71252577,-1
"ENSG00000162129","CLPB","11",72285495,72434680,-1
"ENSG00000162139","NEU3","11",74988279,75018893,1
"ENSG00000162144","CYB561A3","11",61348754,61362283,-1
"ENSG00000162148","PPP1R32","11",61481120,61490931,1
"ENSG00000162174","ASRGL1","11",62337448,62393412,1
"ENSG00000162188","GNG3","11",62707676,62709201,1
"ENSG00000162191","UBXN1","11",62676498,62679117,-1
"ENSG00000162194","LBHD1","11",62662817,62672267,-1
"ENSG00000162222","TTC9C","11",62728069,62740293,1
"ENSG00000162227","TAF6L","11",62771357,62787342,1
"ENSG00000162231","NXF1","11",62792123,62806302,-1
"ENSG00000162236","STX5","11",62806860,62832051,-1
"ENSG00000162241","SLC25A45","11",65375192,65383701,-1
"ENSG00000162244","RPL29","3",51993522,51995895,-1
"ENSG00000162267","ITIH3","3",52794768,52808799,1
"ENSG00000162298","SYVN1","11",65121780,65134532,-1
"ENSG00000162300","ZFPL1","11",65084210,65088398,1
"ENSG00000162302","RPS6KA4","11",64359148,64372215,1
"ENSG00000162337","LRP5","11",68312591,68449275,1
"ENSG00000162341","TPCN2","11",69048932,69136316,1
"ENSG00000162344","FGF19","11",69698238,69704022,-1
"ENSG00000162367","TAL1","1",47216290,47232225,-1
"ENSG00000162368","CMPK1","1",47333790,47394866,1
"ENSG00000162373","BEND5","1",48727519,48776969,-1
"ENSG00000162374","ELAVL4","1",50024029,50203772,1
"ENSG00000162377","COA7","1",52684449,52698347,-1
"ENSG00000162378","ZYG11B","1",52726453,52827336,1
"ENSG00000162384","CZIB","1",53214099,53220634,-1
"ENSG00000162385","MAGOH","1",53226900,53238518,-1
"ENSG00000162390","ACOT11","1",54542257,54639192,1
"ENSG00000162396","PARS2","1",54756898,54764523,-1
"ENSG00000162402","USP24","1",55066359,55215378,-1
"ENSG00000162407","PLPP3","1",56494761,56645301,-1
"ENSG00000162408","NOL9","1",6521347,6554513,-1
"ENSG00000162409","PRKAA2","1",56645314,56715335,1
"ENSG00000162413","KLHL21","1",6590724,6614607,-1
"ENSG00000162415","ZSWIM5","1",45016399,45306209,-1
"ENSG00000162419","GMEB1","1",28668778,28719353,1
"ENSG00000162426","SLC45A1","1",8318114,8344167,1
"ENSG00000162430","SELENON","1",25800193,25818221,1
"ENSG00000162433","AK4","1",65147549,65232145,1
"ENSG00000162434","JAK1","1",64833223,65067754,-1
"ENSG00000162437","RAVER2","1",64745075,64833232,1
"ENSG00000162441","LZIC","1",9922113,9943407,-1
"ENSG00000162458","FBLIM1","1",15756607,15786594,1
"ENSG00000162461","SLC25A34","1",15736258,15741392,1
"ENSG00000162482","AKR7A3","1",19282573,19288770,-1
"ENSG00000162490","DRAXIN","1",11691710,11725857,1
"ENSG00000162493","PDPN","1",13583465,13617957,1
"ENSG00000162496","DHRS3","1",12567910,12618210,-1
"ENSG00000162511","LAPTM5","1",30732469,30757774,-1
"ENSG00000162512","SDC3","1",30869466,30908758,-1
"ENSG00000162517","PEF1","1",31629866,31644896,-1
"ENSG00000162520","SYNC","1",32679906,32703596,-1
"ENSG00000162521","RBBP4","1",32651142,32686211,1
"ENSG00000162522","KIAA1522","1",32741830,32774970,1
"ENSG00000162542","TMCO4","1",19682240,19799945,-1
"ENSG00000162543","UBXN10","1",20186096,20196050,1
"ENSG00000162545","CAMK2N1","1",20482391,20486210,-1
"ENSG00000162551","ALPL","1",21509397,21578410,1
"ENSG00000162552","WNT4","1",22117313,22143969,-1
"ENSG00000162572","SCNN1D","1",1280436,1292029,1
"ENSG00000162576","MXRA8","1",1352689,1361777,-1
"ENSG00000162585","FAAP20","1",2184461,2212720,-1
"ENSG00000162591","MEGF6","1",3487951,3611508,-1
"ENSG00000162595","DIRAS3","1",68045886,68051717,-1
"ENSG00000162599","NFIA","1",60865259,61462788,1
"ENSG00000162600","OMA1","1",58415384,58546802,-1
"ENSG00000162601","MYSM1","1",58643440,58700090,-1
"ENSG00000162604","TM2D1","1",61681046,61725423,-1
"ENSG00000162607","USP1","1",62436297,62451804,1
"ENSG00000162613","FUBP1","1",77944055,77979110,-1
"ENSG00000162614","NEXN","1",77888513,77943895,1
"ENSG00000162616","DNAJB4","1",77979175,78017964,1
"ENSG00000162618","ADGRL4","1",78889764,79282124,-1
"ENSG00000162620","LRRIQ3","1",74026015,74198187,-1
"ENSG00000162623","TYW3","1",74733152,74766678,1
"ENSG00000162624","LHX8","1",75128434,75161533,1
"ENSG00000162627","SNX7","1",98661701,98760500,1
"ENSG00000162630","B3GALT2","1",193178730,193186613,-1
"ENSG00000162631","NTNG1","1",107140007,107484923,1
"ENSG00000162636","FAM102B","1",108560089,108644900,1
"ENSG00000162639","HENMT1","1",108648290,108661526,-1
"ENSG00000162642","C1orf52","1",85249953,85259672,-1
"ENSG00000162643","DNAI3","1",84999147,85133138,1
"ENSG00000162645","GBP2","1",89106132,89150456,-1
"ENSG00000162650","ATXN7L2","1",109483479,109492804,1
"ENSG00000162654","GBP4","1",89181144,89198942,-1
"ENSG00000162664","ZNF326","1",89995110,90035533,1
"ENSG00000162669","HFM1","1",91260766,91404856,-1
"ENSG00000162670","BRINP3","1",190097658,190478404,-1
"ENSG00000162676","GFI1","1",92473043,92486925,-1
"ENSG00000162687","KCNT2","1",196225779,196609225,-1
"ENSG00000162688","AGL","1",99850361,99924023,1
"ENSG00000162692","VCAM1","1",100719742,100739045,1
"ENSG00000162694","EXTL2","1",100872372,100895179,-1
"ENSG00000162695","SLC30A7","1",100896076,100981757,1
"ENSG00000162702","ZNF281","1",200404940,200410056,-1
"ENSG00000162704","ARPC5","1",183620846,183635783,-1
"ENSG00000162706","CADM3","1",159171609,159203313,1
"ENSG00000162714","ZNF496","1",247297412,247331867,-1
"ENSG00000162722","TRIM58","1",247857187,247880138,1
"ENSG00000162729","IGSF8","1",160091340,160098943,-1
"ENSG00000162733","DDR2","1",162631373,162787405,1
"ENSG00000162734","PEA15","1",160205380,160215376,1
"ENSG00000162735","PEX19","1",160276807,160286348,-1
"ENSG00000162736","NCSTN","1",160343294,160358952,1
"ENSG00000162738","VANGL2","1",160400564,160428670,1
"ENSG00000162745","OLFML2B","1",161983192,162023869,-1
"ENSG00000162755","KLHDC9","1",161098361,161100346,1
"ENSG00000162757","C1orf74","1",209779208,209784559,-1
"ENSG00000162761","LMX1A","1",165201867,165356715,-1
"ENSG00000162769","FLVCR1","1",212858275,212899363,1
"ENSG00000162772","ATF3","1",212565334,212620777,1
"ENSG00000162775","RBM15","1",110338506,110346681,1
"ENSG00000162783","IER5","1",181088700,181092900,1
"ENSG00000162804","SNED1","2",240998618,241095568,1
"ENSG00000162813","BPNT1","1",220057482,220090462,-1
"ENSG00000162814","SPATA17","1",217631324,217871696,1
"ENSG00000162817","C1orf115","1",220690363,220699153,1
"ENSG00000162819","BROX","1",222712553,222735196,1
"ENSG00000162825","NBPF20","1",145289900,145425603,-1
"ENSG00000162836","ACP6","1",147629652,147670524,-1
"ENSG00000162849","KIF26B","1",245154985,245709432,1
"ENSG00000162851","TFB2M","1",246540561,246566261,-1
"ENSG00000162852","CNST","1",246566444,246668595,1
"ENSG00000162869","PPP1R21","2",48440598,48515391,1
"ENSG00000162873","KLHDC8A","1",205336061,205357090,-1
"ENSG00000162878","PKDCC","2",42048021,42058517,1
"ENSG00000162881","OXER1","2",42762499,42764135,-1
"ENSG00000162882","HAAO","2",42767089,42792593,-1
"ENSG00000162885","B3GALNT2","1",235447190,235504452,-1
"ENSG00000162889","MAPKAPK2","1",206684905,206734281,1
"ENSG00000162909","CAPN2","1",223701593,223776018,1
"ENSG00000162910","MRPL55","1",228106679,228109312,-1
"ENSG00000162913","OBSCN-AS1","1",228203503,228213664,-1
"ENSG00000162923","WDR26","1",224385146,224437033,-1
"ENSG00000162924","REL","2",60881491,60931612,1
"ENSG00000162927","PUS10","2",60940222,61018259,-1
"ENSG00000162928","PEX13","2",61017225,61051990,1
"ENSG00000162929","SANBR","2",61065871,61138034,1
"ENSG00000162931","TRIM17","1",228407935,228416861,-1
"ENSG00000162944","RFTN2","2",197568224,197676045,-1
"ENSG00000162946","DISC1","1",231626790,232041272,1
"ENSG00000162949","CAPN13","2",30722771,30820542,-1
"ENSG00000162951","LRRTM1","2",80288351,80304752,-1
"ENSG00000162959","MEMO1","2",31865060,32011230,-1
"ENSG00000162961","DPY30","2",31867809,32039805,-1
"ENSG00000162971","TYW5","2",199928913,199955736,-1
"ENSG00000162972","MAIP1","2",199955317,200008540,1
"ENSG00000162975","KCNF1","2",10911934,10914225,1
"ENSG00000162976","SLC66A3","2",11155198,11178870,1
"ENSG00000162980","ARL5A","2",151788984,151828492,-1
"ENSG00000162981","LRATD1","2",14632700,14650814,1
"ENSG00000162989","KCNJ3","2",154697855,154858354,1
"ENSG00000162992","NEUROD1","2",181668295,181680827,-1
"ENSG00000162994","CLHC1","2",55172547,55232563,-1
"ENSG00000162997","PRORSD1P","2",55282319,55284522,1
"ENSG00000162998","FRZB","2",182833275,182866637,-1
"ENSG00000162999","DUSP19","2",183078559,183100008,1
"ENSG00000163001","CFAP36","2",55519604,55545079,1
"ENSG00000163002","NUP35","2",183117513,183161680,1
"ENSG00000163006","CCDC138","2",108786757,108885477,1
"ENSG00000163013","FBXO41","2",73254682,73284478,-1
"ENSG00000163017","ACTG2","2",73892314,73919865,1
"ENSG00000163026","WDCP","2",24029347,24049575,-1
"ENSG00000163029","SMC6","2",17663812,17800242,-1
"ENSG00000163032","VSNL1","2",17539126,17657018,1
"ENSG00000163040","CCDC74A","2",131527675,131533666,1
"ENSG00000163041","H3-3A","1",226061851,226072019,1
"ENSG00000163050","COQ8A","1",226940286,226987544,1
"ENSG00000163053","SLC16A14","2",230034982,230068993,-1
"ENSG00000163064","EN1","2",118842171,118847648,-1
"ENSG00000163069","SGCB","4",52020706,52038299,-1
"ENSG00000163071","SPATA18","4",52051304,52097299,1
"ENSG00000163072","NOSTRIN","2",168786539,168865514,1
"ENSG00000163075","CFAP221","2",119544432,119662251,1
"ENSG00000163081","CCDC140","2",222298147,222305217,1
"ENSG00000163082","SGPP2","2",222424543,222562621,1
"ENSG00000163093","BBS5","2",169479480,169506655,1
"ENSG00000163104","SMARCAD1","4",94207611,94291292,1
"ENSG00000163110","PDLIM5","4",94451857,94668227,1
"ENSG00000163125","RPRD2","1",150363091,150476566,1
"ENSG00000163126","ANKRD23","2",96824526,96857934,-1
"ENSG00000163132","MSX1","4",4859665,4863936,1
"ENSG00000163138","PACRGL","4",20696282,20752907,1
"ENSG00000163141","BNIPL","1",151036321,151047720,1
"ENSG00000163155","LYSMD1","1",151159748,151165948,-1
"ENSG00000163156","SCNM1","1",151156664,151170296,1
"ENSG00000163159","VPS72","1",151176304,151195321,-1
"ENSG00000163161","ERCC3","2",127257290,127294166,-1
"ENSG00000163162","RNF149","2",101271219,101308701,-1
"ENSG00000163166","IWS1","2",127436207,127526886,-1
"ENSG00000163170","BOLA3","2",74135400,74147912,-1
